L,U,Delta,delta,n,E_n,E_n_minus_E0,D_n,Delta_D_n,method
6,12.0,2.0,-0.5,248,20.576242931971795,22.99032909591743,1.9407187777772088,1.7261935053128663,full_ed
6,12.0,2.0,-0.5,249,20.589916350616733,23.00400251456237,1.9340670608525459,1.7195417883882034,full_ed
6,12.0,2.0,-0.5,250,20.59526540355368,23.009351567499316,1.9342885889885655,1.719763316524223,full_ed
6,12.0,2.0,-0.5,251,20.59526540355368,23.009351567499316,1.9342885889885668,1.7197633165242243,full_ed
6,12.0,2.0,-0.5,252,20.619640946802583,23.03372711074822,1.9278507375395095,1.713325465075167,full_ed
6,12.0,2.0,-0.5,253,20.619640946802583,23.03372711074822,1.9278507375395129,1.7133254650751704,full_ed
6,12.0,2.0,-0.5,254,22.97570058959384,25.389786753539475,2.0455163702706662,1.8309910978063237,full_ed
6,12.0,2.0,-0.5,255,22.991180538946345,25.405266702891982,2.0469649083990955,1.832439635934753,full_ed
6,12.0,2.0,-0.5,256,22.99118053894636,25.405266702891996,2.0469649083990986,1.8324396359347561,full_ed
6,12.0,2.0,-0.5,257,23.066621853810645,25.48070801775628,2.0107497024303265,1.796224429965984,full_ed
6,12.0,2.0,-0.5,258,23.069244350660703,25.48333051460634,2.0105252146172115,1.795999942152869,full_ed
6,12.0,2.0,-0.5,259,23.069244350660718,25.483330514606354,2.0105252146172132,1.7959999421528707,full_ed
6,12.0,2.0,-0.5,260,23.193821537425183,25.60790770137082,1.9829164777596073,1.7683912052952648,full_ed
6,12.0,2.0,-0.5,261,23.201691894336367,25.615778058282004,1.9825427178961086,1.768017445431766,full_ed
6,12.0,2.0,-0.5,262,23.20169189433637,25.615778058282007,1.9825427178961061,1.7680174454317636,full_ed
6,12.0,2.0,-0.5,263,23.314553594117214,25.72863975806285,2.0518310075850428,1.8373057351207003,full_ed
6,12.0,2.0,-0.5,264,23.314553594117232,25.72863975806287,2.051831007585041,1.8373057351206985,full_ed
6,12.0,2.0,-0.5,265,23.346261775456103,25.76034793940174,2.0552942280685764,1.840768955604234,full_ed
6,12.0,2.0,-0.5,266,23.456960597067145,25.87104676101278,1.981071796013227,1.7665465235488844,full_ed
6,12.0,2.0,-0.5,267,23.460053500584245,25.87413966452988,1.977949694141747,1.7634244216774044,full_ed
6,12.0,2.0,-0.5,268,23.46005350058426,25.874139664529896,1.9779496941417494,1.7634244216774069,full_ed
6,12.0,2.0,-0.5,269,23.461233017639103,25.87531918158474,1.9777377425238232,1.7632124700594807,full_ed
6,12.0,2.0,-0.5,270,23.464827606360288,25.878913770305925,1.9777831014042784,1.7632578289399359,full_ed
6,12.0,2.0,-0.5,271,23.46482760636029,25.878913770305928,1.9777831014042824,1.7632578289399399,full_ed
6,12.0,2.0,-0.5,272,23.64217219785718,26.05625836180282,1.9940015676783727,1.7794762952140302,full_ed
6,12.0,2.0,-0.5,273,23.68207933980576,26.096165503751397,1.9947978003756046,1.7802725279112621,full_ed
6,12.0,2.0,-0.5,274,23.68207933980576,26.096165503751397,1.9947978003756073,1.7802725279112648,full_ed
6,12.0,2.0,-0.5,275,23.839029719627142,26.25311588357278,1.9951340020264667,1.7806087295621242,full_ed
6,12.0,2.0,-0.5,276,23.839029719627153,26.25311588357279,1.9951340020264667,1.7806087295621242,full_ed
6,12.0,2.0,-0.5,277,23.987078934877694,26.40116509882333,1.9986263186812947,1.7841010462169522,full_ed
6,12.0,2.0,-0.5,278,23.987078934877704,26.40116509882334,1.9986263186812958,1.7841010462169533,full_ed
6,12.0,2.0,-0.5,279,23.997839632676495,26.411925796622132,1.9989399928434244,1.7844147203790819,full_ed
6,12.0,2.0,-0.5,280,23.997839632676502,26.41192579662214,1.9989399928434253,1.7844147203790828,full_ed
6,12.0,2.0,-0.5,281,23.999999999999993,26.41408616394563,2.000000000000003,1.7854747275356606,full_ed
6,12.0,2.0,-0.5,282,24.0078463660217,26.421932529967336,1.999061299935566,1.7845360274712234,full_ed
6,12.0,2.0,-0.5,283,24.007846366021724,26.42193252996736,1.999061299935565,1.7845360274712225,full_ed
6,12.0,2.0,-0.5,284,24.009158401786497,26.423244565732134,1.9991639837471427,1.7846387112828002,full_ed
6,12.0,2.0,-0.5,285,24.011124607932366,26.425210771878003,1.9990736679140533,1.7845483954497108,full_ed
6,12.0,2.0,-0.5,286,24.016787141550115,26.43087330549575,1.9986053893587692,1.7840801168944267,full_ed
6,12.0,2.0,-0.5,287,24.02036153422268,26.434447698168317,1.9990508313034423,1.7845255588390998,full_ed
6,12.0,2.0,-0.5,288,24.04130626136181,26.455392425307448,1.992362739884452,1.7778374674201094,full_ed
6,12.0,2.0,-0.5,289,24.04130626136181,26.455392425307448,1.9923627398844534,1.777837467420111,full_ed
6,12.0,2.0,-0.5,290,24.04597620097187,26.46006236491751,1.9952754569152247,1.7807501844508822,full_ed
6,12.0,2.0,-0.5,291,24.065879717679785,26.47996588162542,1.9933114568587995,1.778786184394457,full_ed
6,12.0,2.0,-0.5,292,24.068305763048595,26.482391926994232,2.0042719768953656,1.7897467044310231,full_ed
6,12.0,2.0,-0.5,293,24.068305763048595,26.482391926994232,2.0042719768953665,1.789746704431024,full_ed
6,12.0,2.0,-0.5,294,24.074882702296986,26.488968866242622,1.9952573624774768,1.7807320900131343,full_ed
6,12.0,2.0,-0.5,295,24.07488270229701,26.488968866242647,1.9952573624774752,1.7807320900131327,full_ed
6,12.0,2.0,-0.5,296,24.089468248529677,26.503554412475314,1.9899605685421848,1.7754352960778423,full_ed
6,12.0,2.0,-0.5,297,24.191102947083657,26.605189111029294,1.9873280330411092,1.7728027605767667,full_ed
6,12.0,2.0,-0.5,298,24.20866679532327,26.622752959268908,1.9886097488558752,1.7740844763915327,full_ed
6,12.0,2.0,-0.5,299,24.20866679532327,26.622752959268908,1.9886097488558747,1.7740844763915322,full_ed
6,12.0,2.0,-0.5,300,24.255047538303664,26.6691337022493,1.994706339033784,1.7801810665694415,full_ed
6,12.0,2.0,-0.5,301,24.255047538303664,26.6691337022493,1.9947063390337887,1.7801810665694462,full_ed
6,12.0,2.0,-0.5,302,24.271470661737048,26.685556825682685,1.9896509430470444,1.7751256705827019,full_ed
6,12.0,2.0,-0.5,303,24.27147066173706,26.685556825682696,1.9896509430470461,1.7751256705827037,full_ed
6,12.0,2.0,-0.5,304,24.28731666608836,26.701402830033995,1.992275099430418,1.7777498269660754,full_ed
6,12.0,2.0,-0.5,305,24.437953838537993,26.85204000248363,1.9923260814238397,1.7778008089594972,full_ed
6,12.0,2.0,-0.5,306,24.437953838538007,26.852040002483644,1.9923260814238453,1.7778008089595028,full_ed
6,12.0,2.0,-0.5,307,24.485348995574277,26.899435159519914,1.9933633381991083,1.7788380657347658,full_ed
6,12.0,2.0,-0.5,308,24.709514629021854,27.12360079296749,1.933175634155037,1.7186503616906945,full_ed
6,12.0,2.0,-0.5,309,24.709514629021857,27.123600792967494,1.9331756341550368,1.7186503616906943,full_ed
6,12.0,2.0,-0.5,310,24.750838002791014,27.16492416673665,1.9324354722933825,1.71791019982904,full_ed
6,12.0,2.0,-0.5,311,24.772468917471247,27.186555081416884,1.9310008147856885,1.716475542321346,full_ed
6,12.0,2.0,-0.5,312,24.820945024048576,27.235031187994213,1.9306065491741804,1.716081276709838,full_ed
6,12.0,2.0,-0.5,313,24.82094502404861,27.235031187994245,1.930606549174175,1.7160812767098326,full_ed
6,12.0,2.0,-0.5,314,25.252655752406348,27.666741916351985,2.187012684062971,1.9724874115986284,full_ed
6,12.0,2.0,-0.5,315,25.4029279013122,27.817014065257837,1.9456852868254608,1.7311600143611183,full_ed
6,12.0,2.0,-0.5,316,25.402927901312214,27.81701406525785,1.9456852868254615,1.731160014361119,full_ed
6,12.0,2.0,-0.5,317,25.408314269522563,27.8224004334682,1.944374872684806,1.7298496002204635,full_ed
6,12.0,2.0,-0.5,318,25.41321222055784,27.827298384503475,1.9435795026915028,1.7290542302271603,full_ed
6,12.0,2.0,-0.5,319,25.413212220557867,27.827298384503504,1.9435795026915006,1.729054230227158,full_ed
6,12.0,2.0,-0.5,320,25.44323984366569,27.857326007611327,1.9599285214999942,1.7454032490356517,full_ed
6,12.0,2.0,-0.5,321,25.443239843665694,27.85732600761133,1.9599285214999926,1.7454032490356501,full_ed
6,12.0,2.0,-0.5,322,25.4434853196463,27.857571483591936,1.9609243369383746,1.7463990644740321,full_ed
6,12.0,2.0,-0.5,323,25.576648573100655,27.990734737046292,1.9477703314145247,1.7332450589501822,full_ed
6,12.0,2.0,-0.5,324,25.576648573100663,27.9907347370463,1.9477703314145192,1.7332450589501767,full_ed
6,12.0,2.0,-0.5,325,25.584259971665517,27.998346135611154,1.9471187543881774,1.7325934819238349,full_ed
6,12.0,2.0,-0.5,326,25.812018478473657,28.226104642419294,2.579357537075525,2.3648322646111826,full_ed
6,12.0,2.0,-0.5,327,28.236032853746757,30.650119017692393,1.9915419600784192,1.7770166876140767,full_ed
6,12.0,2.0,-0.5,328,28.236032853746774,30.65011901769241,1.991541960078419,1.7770166876140765,full_ed
6,12.0,2.0,-0.5,329,28.25037341801394,30.664459581959576,1.9917029310233332,1.7771776585589907,full_ed
6,12.0,2.0,-0.5,330,28.27461036104918,30.688696524994818,1.9867809870504816,1.772255714586139,full_ed
6,12.0,2.0,-0.5,331,28.27461036104919,30.68869652499483,1.9867809870504822,1.7722557145861397,full_ed
6,12.0,2.0,-0.5,332,28.278234791937,30.692320955882636,1.984787492973194,1.7702622205088514,full_ed
6,12.0,2.0,-0.5,333,28.293330393723593,30.70741655766923,1.982991388040199,1.7684661155758565,full_ed
6,12.0,2.0,-0.5,334,28.29834044949291,30.712426613438545,1.9829681475364094,1.7684428750720669,full_ed
6,12.0,2.0,-0.5,335,28.298340449492912,30.71242661343855,1.9829681475364116,1.768442875072069,full_ed
6,12.0,2.0,-0.5,336,28.316859908412884,30.73094607235852,1.984169628862432,1.7696443563980895,full_ed
6,12.0,2.0,-0.5,337,28.324715737705123,30.73880190165076,1.983045594796185,1.7685203223318424,full_ed
6,12.0,2.0,-0.5,338,28.324715737705127,30.738801901650763,1.9830455947961847,1.7685203223318422,full_ed
6,12.0,2.0,-0.5,339,28.366697154401393,30.78078331834703,1.9809962337540714,1.766470961289729,full_ed
6,12.0,2.0,-0.5,340,28.36669715440141,30.780783318347048,1.980996233754073,1.7664709612897305,full_ed
6,12.0,2.0,-0.5,341,28.3679347638278,30.782020927773438,1.9825577146658937,1.7680324422015512,full_ed
6,12.0,2.0,-0.5,342,28.371742155836984,30.78582831978262,1.9801953146425235,1.765670042178181,full_ed
6,12.0,2.0,-0.5,343,28.37174215583699,30.785828319782627,1.9801953146425233,1.7656700421781808,full_ed
6,12.0,2.0,-0.5,344,28.38833047679075,30.802416640736386,1.9805967104065267,1.7660714379421842,full_ed
6,12.0,2.0,-0.5,345,28.39386983206893,30.807955996014567,1.9797912016777048,1.7652659292133623,full_ed
6,12.0,2.0,-0.5,346,28.393984327709113,30.80807049165475,1.9801999115906805,1.765674639126338,full_ed
6,12.0,2.0,-0.5,347,28.393984327709116,30.808070491654753,1.9801999115906783,1.7656746391263358,full_ed
6,12.0,2.0,-0.5,348,28.395485134947474,30.80957129889311,1.9792649635423487,1.7647396910780062,full_ed
6,12.0,2.0,-0.5,349,28.40739398339383,30.821480147339468,1.9788743322549731,1.7643490597906306,full_ed
6,12.0,2.0,-0.5,350,28.407393983393852,30.82148014733949,1.9788743322549687,1.7643490597906262,full_ed
6,12.0,2.0,-0.5,351,28.973672010146547,31.387758174092184,2.0149742251021854,1.8004489526378429,full_ed
6,12.0,2.0,-0.5,352,28.974615406540472,31.38870157048611,2.014552040162202,1.8000267676978596,full_ed
6,12.0,2.0,-0.5,353,28.97461540654048,31.388701570486116,2.0145520401622004,1.8000267676978579,full_ed
6,12.0,2.0,-0.5,354,29.0554102980833,31.469496462028935,1.9965116610205231,1.7819863885561806,full_ed
6,12.0,2.0,-0.5,355,29.055410298083316,31.469496462028953,1.9965116610205276,1.781986388556185,full_ed
6,12.0,2.0,-0.5,356,29.060087436663288,31.474173600608925,1.9960326383874998,1.7815073659231573,full_ed
6,12.0,2.0,-0.5,357,29.064028999833653,31.47811516377929,1.99754281903409,1.7830175465697475,full_ed
6,12.0,2.0,-0.5,358,29.06671251415142,31.480798678097056,1.9973902198043678,1.7828649473400253,full_ed
6,12.0,2.0,-0.5,359,29.066712514151426,31.480798678097063,1.9973902198043687,1.7828649473400262,full_ed
6,12.0,2.0,-0.5,360,29.075605288990076,31.489691452935713,1.9962678793346251,1.7817426068702826,full_ed
6,12.0,2.0,-0.5,361,29.07634637898257,31.490432542928207,1.9965199142121164,1.7819946417477739,full_ed
6,12.0,2.0,-0.5,362,29.076346378982603,31.49043254292824,1.9965199142121173,1.7819946417477748,full_ed
6,12.0,2.0,-0.5,363,31.924032257011188,34.338118420956825,2.0282300509660716,1.813704778501729,full_ed
6,12.0,2.0,-0.5,364,31.946202871377487,34.36028903532313,2.03053152947192,1.8160062570075775,full_ed
6,12.0,2.0,-0.5,365,31.946202871377515,34.360289035323156,2.030531529471918,1.8160062570075757,full_ed
6,12.0,2.0,-0.5,366,32.55530179700602,34.96938796095166,1.9672098465698409,1.7526845741054984,full_ed
6,12.0,2.0,-0.5,367,32.56151906836889,34.97560523231453,2.939428174789492,2.72490290232515,full_ed
6,12.0,2.0,-0.5,368,32.56174357030644,34.97582973425208,2.93939528521377,2.724870012749428,full_ed
6,12.0,2.0,-0.5,369,32.56174357030646,34.9758297342521,2.939395285213772,2.7248700127494296,full_ed
6,12.0,2.0,-0.5,370,32.6609701570251,35.07505632097074,2.919159920159187,2.704634647694845,full_ed
6,12.0,2.0,-0.5,371,32.660970157025105,35.075056320970745,2.919159920159191,2.704634647694849,full_ed
6,12.0,2.0,-0.5,372,32.66142552402594,35.07551168797158,2.9190865517422173,2.704561279277875,full_ed
6,12.0,2.0,-0.5,373,32.67296287755304,35.08704904149868,1.9640999608192071,1.7495746883548646,full_ed
6,12.0,2.0,-0.5,374,32.67296287755306,35.0870490414987,1.964099960819207,1.7495746883548644,full_ed
6,12.0,2.0,-0.5,375,33.181145087830295,35.595231251775935,2.2440409033186963,2.029515630854354,full_ed
6,12.0,2.0,-0.5,376,33.21332876761485,35.62741493156049,2.3733448506904233,2.158819578226081,full_ed
6,12.0,2.0,-0.5,377,33.213328767614854,35.627414931560494,2.3733448506904207,2.1588195782260784,full_ed
6,12.0,2.0,-0.5,378,33.27784572077348,35.69193188471912,2.1857188302277866,1.971193557763444,full_ed
6,12.0,2.0,-0.5,379,33.27784572077349,35.69193188471913,2.185718830227791,1.9711935577634485,full_ed
6,12.0,2.0,-0.5,380,33.30453605751767,35.71862222146331,2.383563208563155,2.1690379360988126,full_ed
6,12.0,2.0,-0.5,381,33.33871884781337,35.75280501175901,1.9824461476911113,1.7679208752267688,full_ed
6,12.0,2.0,-0.5,382,33.33871884781337,35.75280501175901,1.9824461476911117,1.7679208752267692,full_ed
6,12.0,2.0,-0.5,383,33.40029164783636,35.814377811782,1.9802195091249088,1.7656942366605664,full_ed
6,12.0,2.0,-0.5,384,33.460373005079816,35.87445916902546,1.976450110611683,1.7619248381473405,full_ed
6,12.0,2.0,-0.5,385,33.46037300507983,35.87445916902547,1.9764501106116785,1.761924838147336,full_ed
6,12.0,2.0,-0.5,386,33.510608210987975,35.924694374933615,1.974945112378768,1.7604198399144255,full_ed
6,12.0,2.0,-0.5,387,33.53155230227663,35.94563846622227,2.2867914170385024,2.07226614457416,full_ed
6,12.0,2.0,-0.5,388,33.53155230227663,35.94563846622227,2.286791417038507,2.0722661445741646,full_ed
6,12.0,2.0,-0.5,389,33.55705510294227,35.97114126688791,2.2201720131854445,2.0056467407211023,full_ed
6,12.0,2.0,-0.5,390,40.31876106645057,42.73284723039621,2.979876441112364,2.7653511686480217,full_ed
6,12.0,2.0,-0.5,391,40.318841412424646,42.73292757637029,2.9798603798590158,2.7653351073946735,full_ed
6,12.0,2.0,-0.5,392,40.318841412424675,42.732927576370315,2.9798603798590158,2.7653351073946735,full_ed
6,12.0,2.0,-0.5,393,40.41325930136067,42.82734546530631,2.9696943805130966,2.7551691080487544,full_ed
6,12.0,2.0,-0.5,394,40.41325930136068,42.82734546530632,2.9696943805130926,2.7551691080487504,full_ed
6,12.0,2.0,-0.5,395,40.413386403877396,42.82747256782304,2.9696610964369765,2.7551358239726342,full_ed
6,12.0,2.0,-0.5,396,41.10023302456577,43.51431918851141,2.910399842706713,2.6958745702423705,full_ed
6,12.0,2.0,-0.5,397,41.10023302456579,43.51431918851143,2.9103998427067057,2.6958745702423634,full_ed
6,12.0,2.0,-0.5,398,41.10093029607136,43.515016460017,2.910208183308111,2.6956829108437685,full_ed
6,12.0,2.0,-0.5,399,48.94980907511939,51.36389523906503,2.941065125288091,2.7265398528237488,full_ed
6,12.0,2.0,-0.25,0,-1.8427944661163498,0.0,0.17152579559119396,0.0,full_ed
6,12.0,2.0,-0.25,1,-1.3988615880460116,0.4439328780703382,0.12927484350227705,-0.04225095208891691,full_ed
6,12.0,2.0,-0.25,2,-1.2283656212798606,0.6144288448364892,0.11464707539670865,-0.05687872019448531,full_ed
6,12.0,2.0,-0.25,3,-1.228365621279857,0.6144288448364927,0.11464707539670872,-0.05687872019448524,full_ed
6,12.0,2.0,-0.25,4,-0.9838419324272408,0.858952533689109,0.09426103335906344,-0.07726476223213052,full_ed
6,12.0,2.0,-0.25,5,-0.8463570004824423,0.9964374656339074,0.08042733388879743,-0.09109846170239654,full_ed
6,12.0,2.0,-0.25,6,-0.8463570004824228,0.996437465633927,0.08042733388879744,-0.09109846170239652,full_ed
6,12.0,2.0,-0.25,7,-0.7673794941545362,1.0754149719618136,0.07369799044884454,-0.09782780514234943,full_ed
6,12.0,2.0,-0.25,8,-0.7673794941545208,1.0754149719618291,0.07369799044884441,-0.09782780514234955,full_ed
6,12.0,2.0,-0.25,9,-0.757122211505864,1.0856722546104858,0.07040713117926557,-0.10111866441192839,full_ed
6,12.0,2.0,-0.25,10,-0.6371995096834027,1.2055949564329471,0.06088472179737875,-0.11064107379381521,full_ed
6,12.0,2.0,-0.25,11,-0.6248757363708395,1.2179187297455103,0.058623063118549174,-0.11290273247264479,full_ed
6,12.0,2.0,-0.25,12,-0.6248757363708278,1.2179187297455218,0.05862306311854909,-0.11290273247264487,full_ed
6,12.0,2.0,-0.25,13,-0.25373469081212846,1.5890597753042213,0.02690332200954912,-0.14462247358164484,full_ed
6,12.0,2.0,-0.25,14,-0.22552933344719253,1.6172651326691572,0.02409789373544506,-0.1474279018557489,full_ed
6,12.0,2.0,-0.25,15,-0.21775949611839415,1.6250349699979556,0.023117970791204548,-0.14840782479998943,full_ed
6,12.0,2.0,-0.25,16,-0.21775949611838352,1.6250349699979663,0.023117970791204485,-0.14840782479998949,full_ed
6,12.0,2.0,-0.25,17,-0.1422130250296365,1.7005814410867133,0.014953594542837251,-0.1565722010483567,full_ed
6,12.0,2.0,-0.25,18,-0.14221302502958127,1.7005814410867686,0.014953594542837243,-0.15657220104835673,full_ed
6,12.0,2.0,-0.25,19,-1.087835043856719e-14,1.842794466116339,2.0823004552222952e-29,-0.17152579559119396,full_ed
6,12.0,2.0,-0.25,20,5.710217298431949,7.553011764548298,1.0810543631436125,0.9095285675524185,full_ed
6,12.0,2.0,-0.25,21,5.977044780172079,7.819839246288429,1.0667644528278406,0.8952386572366466,full_ed
6,12.0,2.0,-0.25,22,6.061846447059414,7.904640913175763,1.0770201655418203,0.9054943699506264,full_ed
6,12.0,2.0,-0.25,23,6.061846447059434,7.9046409131757835,1.077020165541821,0.905494369950627,full_ed
6,12.0,2.0,-0.25,24,6.218346863699167,8.061141329815516,1.0511456865179487,0.8796198909267547,full_ed
6,12.0,2.0,-0.25,25,6.218346863699211,8.06114132981556,1.0511456865179465,0.8796198909267525,full_ed
6,12.0,2.0,-0.25,26,6.468041503192455,8.310835969308805,1.0318699956936848,0.8603442001024908,full_ed
6,12.0,2.0,-0.25,27,6.4792753713536575,8.322069837470007,1.0364814598719891,0.8649556642807952,full_ed
6,12.0,2.0,-0.25,28,6.47927537135366,8.32206983747001,1.0364814598719863,0.8649556642807923,full_ed
6,12.0,2.0,-0.25,29,6.709471297336044,8.552265763452395,1.0112339380189697,0.8397081424277757,full_ed
6,12.0,2.0,-0.25,30,6.709471297336052,8.552265763452402,1.0112339380189688,0.8397081424277748,full_ed
6,12.0,2.0,-0.25,31,6.736642554827784,8.579437020944134,1.0310662760150842,0.8595404804238902,full_ed
6,12.0,2.0,-0.25,32,6.757469915860536,8.600264381976887,1.0259375700660605,0.8544117744748665,full_ed
6,12.0,2.0,-0.25,33,6.757469915860556,8.600264381976906,1.0259375700660587,0.8544117744748647,full_ed
