series,plot_record_kind,series_kind,sampling_scheme,beta0,beta,temperature,method,energy_per_site,energy_error_per_site,energy_error_available,error_definition,sse_energy_per_site_at_same_beta,sse_energy_mcse_at_same_beta,difference_from_sse,absolute_difference_from_sse,combined_statistical_error,difference_over_combined_error,contributes_to_energy_panel,specific_heat_per_site,specific_heat_error_per_site,specific_heat_error_available,specific_heat_definition,specific_heat_error_definition,specific_heat_beta_left,specific_heat_beta_right,specific_heat_temperature_left,specific_heat_temperature_right,contributes_to_specific_heat_panel,contributes_to_absolute_error_panel,number_of_bootstrap_replicates,number_of_samples,D,DSETTN,source_path
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,0.022097086912079612,45.254833995939045,SETTN+tanTRG,,,false,,,,,,,,false,0.0052353247762465006,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.015625,0.03125,64,32,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,0.044194173824159223,22.627416997969522,SETTN+tanTRG,,,false,,,,,,,,false,0.020494810516897409,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.03125,0.0625,32,16,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,0.088388347648318447,11.313708498984761,SETTN+tanTRG,,,false,,,,,,,,false,0.075415404214867254,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.0625,0.125,16,8,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,0.17677669529663689,5.6568542494923806,SETTN+tanTRG,,,false,,,,,,,,false,0.22358579784156912,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.125,0.25,8,4,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,0.35355339059327379,2.8284271247461903,SETTN+tanTRG,,,false,,,,,,,,false,0.37187794221654769,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.25,0.5,4,2,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,0.70710678118654757,1.4142135623730951,Born-sampled stoMPS,,,false,,,,,,,,false,0.21627766003346505,0.0076814536932923155,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",0.5,1,2,1,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,1.2247448713915889,0.81649658092772603,Born-sampled stoMPS,,,false,,,,,,,,false,0.084475304280338101,0.0094266658949572861,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",1,1.5,1,0.66666666666666663,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,1.7320508075688772,0.57735026918962573,Born-sampled stoMPS,,,false,,,,,,,,false,0.058305752202264763,0.010308226807739268,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",1.5,2,0.66666666666666663,0.5,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,2.4494897427831779,0.40824829046386302,Born-sampled stoMPS,,,false,,,,,,,,false,0.027369688513325659,0.011604599810731484,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",2,3,0.5,0.33333333333333331,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,3.4641016151377544,0.28867513459481287,Born-sampled stoMPS,,,false,,,,,,,,false,0.0096881465898981407,0.0090419012931975164,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",3,4,0.33333333333333331,0.25,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,4.4721359549995796,0.22360679774997896,Born-sampled stoMPS,,,false,,,,,,,,false,0.0044346395020955507,0.0069786780532838533,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",4,5,0.25,0.20000000000000001,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,5.4772255750516612,0.18257418583505536,Born-sampled stoMPS,,,false,,,,,,,,false,0.0021942012769793338,0.0047287241494548679,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",5,6,0.20000000000000001,0.16666666666666666,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,6.4807406984078604,0.15430334996209191,Born-sampled stoMPS,,,false,,,,,,,,false,0.0010806897720279096,0.002736136650977813,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",6,7,0.16666666666666666,0.14285714285714285,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,7.4833147735478827,0.1336306209562122,Born-sampled stoMPS,,,false,,,,,,,,false,0.00051923378625318172,0.0014081648777156527,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",7,8,0.14285714285714285,0.125,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,8.4852813742385695,0.11785113019775792,Born-sampled stoMPS,,,false,,,,,,,,false,0.00024398126092250994,0.00067537324418403904,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",8,9,0.125,0.1111111111111111,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,9.4868329805051381,0.10540925533894598,Born-sampled stoMPS,,,false,,,,,,,,false,0.00011301323277201915,0.0003106863582989541,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",9,10,0.1111111111111111,0.10000000000000001,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,10.488088481701515,0.095346258924559238,Born-sampled stoMPS,,,false,,,,,,,,false,5.1942233061375e-05,0.00013920496516739656,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",10,11,0.10000000000000001,0.090909090909090912,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,11.489125293076057,0.087038827977848926,Born-sampled stoMPS,,,false,,,,,,,,false,2.4527787081396445e-05,6.1311226383978075e-05,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",11,12,0.090909090909090912,0.083333333333333329,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,12.489995996796797,0.080064076902543566,Born-sampled stoMPS,,,false,,,,,,,,false,1.2519928182186408e-05,2.6685887069664593e-05,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",12,13,0.083333333333333329,0.076923076923076927,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,13.490737563232042,0.074124931666110117,Born-sampled stoMPS,,,false,,,,,,,,false,6.6232416910949508e-06,1.1717753875441089e-05,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",13,14,0.076923076923076927,0.071428571428571425,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,14.491376746189438,0.069006555934235422,Born-sampled stoMPS,,,false,,,,,,,,false,4.7201210939817918e-06,5.2983025081282001e-06,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",14,15,0.071428571428571425,0.066666666666666666,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,15.491933384829668,0.064549722436790274,Born-sampled stoMPS,,,false,,,,,,,,false,4.1303006881321389e-06,2.3807487686131496e-06,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",15,16,0.066666666666666666,0.0625,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,3.0517578125e-05,32768,SETTN+tanTRG,-0.00032958984244127991,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,6.103515625e-05,16384,SETTN+tanTRG,-0.00065917967704637065,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,0.0001220703125,8192,SETTN+tanTRG,-0.0013183592913963459,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,0.000244140625,4096,SETTN+tanTRG,-0.0026367180811921846,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,0.00048828125,2048,SETTN+tanTRG,-0.0052734321495566602,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,0.0009765625,1024,SETTN+tanTRG,-0.010546832196624232,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,0.001953125,512,SETTN+tanTRG,-0.021093407578561655,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,0.00390625,256,SETTN+tanTRG,-0.042184760823808211,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,0.0078125,128,SETTN+tanTRG,-0.084353092629142534,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,0.015625,64,SETTN+tanTRG,-0.16857492809211119,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,0.03125,32,SETTN+tanTRG,-0.33610524344614007,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,0.0625,16,SETTN+tanTRG,-0.66402097881536837,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,0.125,8,SETTN+tanTRG,-1.2673418224023478,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,0.25,4,SETTN+tanTRG,-2.161722049139823,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,0.5,2,SETTN+tanTRG,-2.9054833613535713,,false,,-2.9067928962707699,8.6957843385190029e-05,0.0013095349171985404,0.0013095349171985404,,,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,1,1,Born-sampled stoMPS,-3.1304564826274532,0.0025418817114434755,true,weighted_sample_standard_error,-3.1389534854889081,5.9308109328284641e-05,0.0084970028614548276,0.0084970028614548276,0.0025425735164991605,3.3418907285537411,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,1.5,0.66666666666666663,Born-sampled stoMPS,-3.1584882989569674,0.0016249898408260272,true,weighted_sample_standard_error,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,2,0.5,Born-sampled stoMPS,-3.1651287285595009,0.0012942216056632827,true,weighted_sample_standard_error,-3.1670337573687259,4.3875955397721998e-05,0.0019050288092250511,0.0019050288092250511,0.001294965120776505,1.4711043399244075,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,3,0.33333333333333331,Born-sampled stoMPS,-3.1687035602471383,0.0010641391609775141,true,weighted_sample_standard_error,-3.1693065201441639,3.6483270651704813e-05,0.00060295989702563446,0.00060295989702563446,0.0010647643790827025,0.56628481274428633,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,4,0.25,Born-sampled stoMPS,-3.1695655579334345,0.0010077571321457752,true,weighted_sample_standard_error,-3.1698331457773445,3.8692992591750324e-05,0.000267587843910011,0.000267587843910011,0.001008499670335287,0.26533260424472765,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,5,0.20000000000000001,Born-sampled stoMPS,-3.1698319510684252,0.00098364300202088192,true,weighted_sample_standard_error,-3.1699199651718346,2.9543246561417826e-05,8.8014103409417288e-05,8.8014103409417288e-05,0.00098408656064496764,0.089437359404373015,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,6,0.16666666666666666,Born-sampled stoMPS,-3.1699224899386849,0.00093922509889927323,true,weighted_sample_standard_error,-3.1699495888286267,2.6858954285257616e-05,2.7098889941790105e-05,2.7098889941790105e-05,0.00093960906223154695,0.028840600874400837,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,7,0.14285714285714285,Born-sampled stoMPS,-3.1699545225748658,0.00083650099778422038,true,weighted_sample_standard_error,-3.1699605157488882,2.5059348866873719e-05,5.9931740223895247e-06,5.9931740223895247e-06,0.00083687626938492405,0.0071613621291882323,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,8,0.125,Born-sampled stoMPS,-3.1699660703507813,0.00064365778955161295,true,weighted_sample_standard_error,-3.16998120558261,2.3693167659023988e-05,1.513523182872234e-05,1.513523182872234e-05,0.0006440937169730715,0.023498493200415926,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,9,0.1111111111111111,Born-sampled stoMPS,-3.1699702790778845,0.0003944585106947895,true,weighted_sample_standard_error,-3.1699802803463553,2.2386639750152277e-05,1.0001268470727354e-05,1.0001268470727354e-05,0.00039509325266176652,0.025313690890310627,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
